,,offensive,tweet
17610,17610,1,"RT @ThatDamnHAM: #LRT exactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;"
17611,17611,1,RT @ThatDamnHAM: @NapturallyDev @HeyJaiiiii @_halfCRAZY610 lol bitch you've put lotion on my butt &amp; orajel in my mouth. You'd paint my toes&#8230;
17612,17612,1,RT @ThatDamnHAM: Otw to DC. Hopefully I'll see my best bitch @NapturallyDev. That would make my day.
17613,17613,1,RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...
17614,17614,1,"RT @ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was"
17615,17615,1,"RT @ThatKevinSmith: Via @JenSchwalbach ""Eat ice KevinSmith"" If I'm eating anything tonight, woman? It's pity-pussy. Make it better in a ..."
17616,17616,1,RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH
17617,17617,1,RT @ThatNiggaKeek: remember in a relationship.. her friends are NOT yours.. &#128581; they'll let her be a hoe...
17618,17618,1,RT @ThatSlutAdrian: @WaldoKillz3 Lol someone fucking yo bitch?
17619,17619,1,RT @ThatSlutAdrian: i'll be that bitch today
17620,17620,1,RT @ThatTrillLife_: @x_NWTS bitch you got me I trouble I love you too .. Take your drunk ass to sleept
17621,17621,0,"RT @Thatindianbruh: Rise of the planet of the apes doin a musical???

http://t.co/9ZxzlHti2M"
17622,17622,1,RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD
17623,17623,1,RT @ThatsComplex: Hate shit like this bitch can't make a decent meal but can take a hell of a thirst trap http://t.co/uHaON0TJDw&#8221;
17624,17624,0,RT @ThatsFoodPorn: Oreo Donut http://t.co/obytemi3Ed
17625,17625,1,RT @ThatsJuuja: These bitches be pretty &amp; stupid
17626,17626,1,"RT @ThatsSoRyannn: &#8220;@zzachbarness: ""IBS"" irritable bitch syndrome.&#8221; I have this"
17627,17627,1,RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.
17628,17628,1,"RT @TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back."
17629,17629,1,"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake"
17630,17630,0,"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire"
17631,17631,1,RT @TheBOMBshellll: @vivalaleexx you a bitch!
17632,17632,1,"RT @TheBOMBshellll: Too many faithful girls are single, and too many hoes are taken.&#128581;"
17633,17633,0,"RT @TheBananaFacts: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana"
17634,17634,1,RT @TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too
17635,17635,1,RT @TheBardockObama: Yea but who gets more bitches grandma
17636,17636,1,RT @TheBloodShow: Girls really made being a hoe kool on Twitter
17637,17637,1,"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch"
17638,17638,1,RT @TheBloodShow: Ugly hoes be the loudest .. u need to duck off &amp; hide yourself frfr
17639,17639,1,RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS
17640,17640,1,RT @TheBossUnicorn_: I'm a crazy bitch.. fml
17641,17641,1,RT @TheCELEBrittany: - These porn hoes moan at EVERYTHING !!! &#128553;&#128555;&#128553; A nigga unbutton her shirt she moaning like stfu
17642,17642,0,"RT @TheCheapOne: What you see is what you get! I'm a guy with a love of adventure and a need for speed, Charlie Brown!"
17643,17643,1,RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg
17644,17644,1,"RT @TheCockiestMan: ""She's really nice when you get to know her!"" = She's a bitch but you'll get used to it."
17645,17645,1,RT @TheCockiestMan: Do I have time for these hoes? http://t.co/OHKWCg9ldW
17646,17646,0,RT @TheComedyHumor: When I make a paper ball in the trash can http://t.co/mOxmRsOOv9
17647,17647,1,RT @TheCommonCock: Rt if you killed a bitch with your dick
17648,17648,0,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;
17649,17649,1,"RT @TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;"
17650,17650,1,RT @TheDouch3: All the kickers in college football trash like y'all can't even make 20 yard field goals....u got one fucking job
17651,17651,1,"RT @TheDouch3: Bitches tweeting ""relationship goals"" w/no man, job, or real desire to stop being a hoe or partying every weekend. Jus a iPh&#8230;"
17652,17652,1,"RT @TheDouch3: Most overused hoe excuses
1. It's just lyrics
2. My friends party so I party 
3. Men do it too
4. And vice versa
5. I was yo&#8230;"
17653,17653,1,RT @TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit
17654,17654,1,RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up
17655,17655,0,RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on
17656,17656,1,"RT @TheDrugTribe: New Years resolution: smoke more weed, make more money, fuck more bitches"
17657,17657,1,RT @TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me
17658,17658,0,"RT @TheDrunkStory: ""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;"
17659,17659,1,"RT @TheDrunkStory: ""My girlfriend cheated on me so I dumped her. I'm dating her mom now so now that bitch is my step daughter."" - Texas Tec&#8230;"
17660,17660,0,"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;"
17661,17661,0,"RT @TheFactsBook: Twitter has a bird as its logo, that&#8217;s why when you join you&#8217;re an egg, and your home button is a birdhouse. Why am I ..."
17662,17662,1,"RT @TheFakeESPN: Johnny Manziel&#8217;s bye-week stat line:

Bud Light Platinums: 23 | Shots of Patron: 8 | Side bitches: 5 | Fucks given: 0"
17663,17663,0,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.
17664,17664,1,RT @TheFakeESPN: Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...
17665,17665,1,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;
17666,17666,1,RT @TheFitGawd: &#8220;I don&#8217;t know why these bitches laughing. You not even funny my nigga&#8221; http://t.co/0IdY5oSkrf
17667,17667,0,RT @TheFoodBibIe: Deep Fried Oreos http://t.co/quDw3wqD7r
17668,17668,1,RT @TheFunnyTeens: When someone tells me I should stop being a bitch http://t.co/LTR4gi5mUv
17669,17669,0,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH
17670,17670,1,"RT @TheGoodGodAbove: Victoria&#8217;s real secret?
Five nipples and a sideways vagina."
17671,17671,1,RT @TheGoogleFactz: Cheating and having hoes gets old. Everyone should want to reach a point where they're mature enough to stay faithful &amp;&#8230;
17672,17672,1,"RT @TheHangingWire: don't EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch."
17673,17673,1,RT @TheHolyKuran: Bitches eyebrows be 5% hair and 95% makeup talkin bout &#8220;eyebrows on fleek&#8221; smh sit down before i lick my thumb hoe
17674,17674,1,RT @TheHolyKuran: When you drop all your hoes for your girl and she say she dont want a relationship http://t.co/GuZXabJiXj
17675,17675,1,"RT @TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;"
17676,17676,1,RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments
17677,17677,1,RT @TheKitchensHeat: Don't beef over no bitch..
17678,17678,1,RT @TheKizzler: make today yo bitch
17679,17679,1,RT @TheKyleHardy: Serving size is Latin for you&#8217;re a little bitch
17680,17680,1,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard
17681,17681,1,RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!
17682,17682,1,RT @TheLittleFella_: S/O to @thereal_EMandM for his shitty fuzzy hat. Made sure he wasn't getting laid lmfao
17683,17683,0,RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc
17684,17684,1,RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.
17685,17685,1,RT @TheMav41: The price is wrong bitch.
17686,17686,0,"RT @TheMichaelRock: *answers phone*

Coworker: There's a dead bird outside.

Me: Wanna split it?

CW: What?

Me: Sorry, finders keepers, ri&#8230;"
17687,17687,1,"RT @TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud."
17688,17688,1,RT @TheNotoriousD_: like fuccck man why yall bitches wearing wigs to school ?
17689,17689,1,RT @TheNudesGod: It kills me when Bitches think that just BC they got a low body count that they not a hoe
17690,17690,1,RT @TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it
17691,17691,1,RT @TheNudesGod: when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;
17692,17692,1,"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;"
17693,17693,0,"RT @TheOneTrueDisco: A list of mythical creatures:
Jackelope
Phoenix 
Griffin
Fairy
Unicorn
Pegasus 
A woman that knows where she wants to &#8230;"
17694,17694,1,"RT @TheOnlyReed: I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe"
17695,17695,1,"RT @TheOnlyReed: IDC what phone u got, lol silly nigger"
17696,17696,1,"RT @TheOnlyReed: If u looked good in highschool and wack now, I know that pussy been thru some shit"
17697,17697,1,"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK"
17698,17698,1,"RT @TheOnlyReed: My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE"
17699,17699,1,RT @TheOnlyReed: Pete carroll prolly got the hoes lined up for his players after the game bruh
17700,17700,1,"RT @TheOnlyReed: Sooner or later ya pussy gon tell
Me the truth, let's hope it's not while I'm in it, cause Ima kill u"
17701,17701,1,RT @TheOnlyReed: Warm that pussy up
17702,17702,1,"RT @TheOrangeCone: That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense, I was drunk. Both tim&#8230;"
17703,17703,0,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;
17704,17704,1,"RT @ThePartyCodes: If my jokes offend you: 

1. I'm sorry 
2. It won't happen again 
3. 1 &amp; 2 are lies 
4. You're a pussy"
17705,17705,1,RT @ThePlanetVenus_: I'm obviously Morello from OITNB cause crazy and jealous bitch.
17706,17706,0,RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt
17707,17707,1,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;"
17708,17708,1,RT @TheRaceDraft: Karate bitch https://t.co/UtEUTZkjOk
17709,17709,1,"RT @TheRainbowGirlz: I'm not saying she's a slut, but her favorite shade of lipstick is pussy."
17710,17710,1,"RT @TheRealCoolie: How many hoes do I have ?

&#12288; Z
&#12288;&#12288; E
&#12288;&#12288;&#12288; R
&#12288;&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;."
17711,17711,1,RT @TheRealHoneyMoe: I don't care about bitches. Hoes be into it with they damn self&#128553;&#128175;
17712,17712,1,RT @TheRealIceTre: Finna hit this bitch with a handful of salt http://t.co/uaBiQvI6a6
17713,17713,1,"RT @TheRealIceTre: bae: ""come over""

me: ""i'm tryna catch a pokemon""

bae: ""i'm horny tho""

me: ""bitch it's a fucking mewtwo"""
17714,17714,1,RT @TheRealIceTre: hot pockets &gt; hoes
17715,17715,1,RT @TheRealKeyvone: Karma is a bitch
17716,17716,1,RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN
17717,17717,1,RT @TheRealMFast: Niggas cheat on the most loyal most beautiful women with fucking trash
17718,17718,0,RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;
17719,17719,1,RT @TheRealTenski: When I die take my casket to the club so bitches can twerk on it I'm putting the fun back in funeral
17720,17720,1,"RT @TheReal_Salmon: Snail hoe: my parents just left, they gonna be gone for 15 mins..

Snail: ok ?

Snail hoe: Im horny af

Snail:... http:&#8230;"
17721,17721,0,RT @TheRisingStar23: Shy Glizzy Decent Af
17722,17722,1,"RT @TheRoachDean: ""@SO_GALACTIC: ""@Toodangerous_: &#8220;@SO_GALACTIC Gummy worms? https://t.co/TyXhQzqnqr&#8221;"" ............"" that bitch is a beast"
17723,17723,0,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb"
17724,17724,1,RT @TheSchwagQueen: Niggas be in your messages like &#128536;&#128141;&#128149;&#128166;&#128272; &amp; be on Twitter like fuck bitches &#9994;&#128299;&#128184;Come on nigga which one you gone be Drake or&#8230;
17725,17725,1,RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;
17726,17726,1,RT @TheSexFacts101: Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy!
17727,17727,0,"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever."
17728,17728,1,RT @TheSuperNegro_: Can't believe you bitches find this remotely appealing. http://t.co/TKwwapczGr
17729,17729,0,RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN
17730,17730,1,"RT @TheTypicalChick: ""Why do you always wear black"" 

cause I&#8217;m ready for your funeral bitch"
17731,17731,1,"RT @TheVibeKing: I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass"
17732,17732,1,RT @TheVineNation: when you in a public place and ya side hoes come outta no where &#128557; https://t.co/1XV2fYehze
17733,17733,1,RT @TheVoiceOfMiami #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.
17734,17734,1,RT @TheVoiceOfMiami I don't work for pussy... + the code of a real man
17735,17735,1,RT @TheVoiceOfMiami: A lot of y'all hoes pretty until a nigga enlarge that avi...
17736,17736,1,"RT @TheVoiceOfMiami: I don't care how much pussy I get, I still got to jack my dick..."
17737,17737,1,RT @TheVoiceOfMiami: I wonder how many of y'all hoes got homegrown sex tapes online and U.O.E.N.O
17738,17738,1,RT @TheVoiceOfMiami: If you got to have every hoe you see you a weak nigga...
17739,17739,0,RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers
17740,17740,1,"RT @TheVoiceOfMiami: Twitter hoes just different, bitches want to text or DM all day. Hoe I'm trying to fuck something..."
17741,17741,1,RT @TheVoiceOfMiami: When you start liking a hoe you don't really like because she gives you the pussy on a consistent basis...
17742,17742,1,RT @TheWoundGod: Son. Lmao. RT @ChefWaites: I&#8217;m gonna Cry every time RT @WackProducer: No bitches http://t.co/JEIHGDwLai
17743,17743,0,"RT @TheXbone: Twitch Plays Call of Duty. Enter trash talk in the chat, the auto-aim will do the rest"
17744,17744,1,RT @The_April_Fool: Fucking with them hoes! &#8220;@Marc_withdaC: &#8220;@CamBlunt: my nigga waka i hate it had to be him http://t.co/E12YlM2yVa&#8221; man t&#8230;
17745,17745,1,RT @The_HelenKeller: baddest blind bitch
17746,17746,1,RT @The_Paradox: FAGGOT RT @80sbaby4life: I was in the club and there was this good lookin bitch. ..she had gold teeth tho. I was confused &#8230;
17747,17747,1,RT @The_Race_Draft: Obama ain't playin with these hoes... http://t.co/b6Opj6D25y
17748,17748,1,RT @The_Searcy: Happy cunt bags&#128076;
17749,17749,1,"RT @TheeGreekGod: Girl: I know you got hoes 

Me: http://t.co/qNa9ogveWW"
17750,17750,0,RT @TheeGreekGod: Soulja boy trash now but I'm not gonna act like I never cranked that superman.
17751,17751,1,RT @TheeJenBunny: Oh you didn't hit me boo boo - bitches who got hit in the jaw
17752,17752,1,RT @TheeJenBunny: Oh you missed bitch- bitxhes who got socked in the face
17753,17753,1,RT @TheeRealGemini: Listen here &#8220;@verbally_abrupt: Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.&#8221;
17754,17754,1,RT @Thee_MrWest: This bitch at work gone make me slap her head off her fuckin neck
17755,17755,1,RT @TheeeSickestKid: Yo bag Gucci but you still ugly hoe shut up
17756,17756,1,RT @TheoMaxximus: I can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe
17757,17757,1,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;"
17758,17758,1,"RT @Therealalonig: $10,000 dinner dates with yo man bitch. #pow @karrueche http://t.co/LOP1LY4HvS"
17759,17759,1,RT @Things4WhitePpl: Being pussy-whipped http://t.co/55BxG7PBNG
17760,17760,1,RT @ThinkLikeRandy: When you've got 5 or 6 hoes every one of them sees her man as god.That's why you don't have sex with them very often. -&#8230;
17761,17761,0,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;
17762,17762,1,"RT @ThinknMoney_365: @Wendys , @TacoBell , &amp; @McDonalds yall bitches needa start delivering !!"
17763,17763,1,RT @Thirst22: Hoes love justifying other hoes actions. That's how you easily know who be hoeing.
17764,17764,1,"RT @This_Sarcasm_: my tweet wasn't really about you. but if the shoe fits, then lace that bitch up and wear it."
17765,17765,1,RT @Thomas16v: That's my bitch &#128521;
17766,17766,0,"RT @ThomasKeneally: Obersturmfuhrer Matthias, my wife is a superb financial brian. Carry on with your labelling in her presence, and see ho&#8230;"
17767,17767,1,RT @Thornton25: Bruh you're not a friend.. You fuck with me when you and ya bitch into it &#128514;&#128514;&#128514;
17768,17768,0,RT @Thotcho: See the jumbotron? That&#8217;s where the jig is
17769,17769,1,RT @ThotsLoveNike: Girlfriends hate them friendly bitches &#128514;
17770,17770,1,RT @ThottyGlo: How quick your bitch will text another nigga whens shes mad at you http://t.co/uRSI7AjUMP
17771,17771,1,RT @ThriIIuminati: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.
17772,17772,1,RT @ThriIIuminati: im chill as fuck but ill still turn up on ur bitch ass
17773,17773,1,"RT @ThtNiggaXzavier: Couple A , B's , C's , bad bitch double D's , popping E's I don't give a F , told you I'm a G"
17774,17774,1,RT @ThugLifeIsDead: best twitter beef all time was when @Vidal_Lucia called out Barbara hoe ass for cheating on her college bf with some pa&#8230;
17775,17775,1,"RT @ThugginLegally_: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all &#8230;"
17776,17776,1,RT @TiaraSoBoojie: All the main bitches are getting kicked to the curve lol
17777,17777,1,RT @TibaBurger: Sick ass goal #ned #WorldCup2014
17778,17778,0,RT @TideRecruits101: It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.
17779,17779,1,RT @Tierrraaaaa: no sex bitch I only want the neck bitch .
17780,17780,1,RT @TiffaniRenee3: @Victoria_Finae @drrrruuuu jealous bitch. &#128514;
17781,17781,1,"RT @TimRaw: Was crazy about her.

Got to know her.

She was a bitch.

Felt betrayed by my judgment."
17782,17782,1,RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;
17783,17783,1,RT @TinkkBaddAss: Bouta take a shower just to fuck yo bitch https://t.co/7WQ5QZsIls
17784,17784,1,"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me."
17785,17785,1,RT @TinyTino842: @triple6em96 I call all women bitches get over it
17786,17786,1,RT @Tip_It_In: #IfSheCantSuckTheDickRight slap it on her forehead.. The bitch needs a spankin.. discipline her ass &#128514;&#9995;
17787,17787,1,"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible"
17788,17788,0,RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&#8230; h&#8230;
17789,17789,0,"RT @TitansHomer: Me: Do you sell any larger sized condoms?

Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;"
17790,17790,1,RT @TittyFlex: Lol I don't need Halloween to dress like a ho. I know myself. Everyday is another opportunity.
17791,17791,1,RT @TittyFlex: So they both was selling pussy and doing dirt together and they fell out so they putting each other on blast even though the&#8230;
17792,17792,1,RT @TlMOTHYY: hoe about to bust ha knee caps&#128128;&#128128;https://t.co/2Ec829l7QX
17793,17793,1,RT @TlMOTHYY: when your bro ask for a turn when you about to get some pussy https://t.co/G5YJyjeOEm
17794,17794,0,RT @ToMyFutureHus: #DearFutureHusband you have no idea how many brownie points you will get I you randomly play with my hair or scratch my &#8230;
17795,17795,1,"RT @Todd__Kincannon: Cry, liberal bitches. Cry like you did when daddy left. MT @Slate: Republicans are abt to take control of state legisl&#8230;"
17796,17796,1,RT @Todd__Kincannon: Feminism (noun): The perverted political ideology of hateful bitches too fat to get in airplane seats --&gt; http://t.co/&#8230;
17797,17797,0,RT @TomArnold: Boy went trick or treating at Charlie Sheen's. Dada not jealous cause all Charlie gave out was really good candy and by cand&#8230;
17798,17798,0,RT @TomBradysEgo: Might have a better chance if we put some trash cans out there.
17799,17799,1,RT @TomBradysEgo: Sorry bitches it takes more than Luck to beat me.
17800,17800,1,RT @TomOlson8: @1Dittlinger That has redneck written all over it lol. Drunks can use gravity to get down &#128563;
17801,17801,1,RT @TommyReaINigga: All y'all dudes that just favorite this is a faggot smh
17802,17802,1,RT @TommyShiner: Never snapchat will bishop. He is a screenshotting son of a bitch
17803,17803,1,"RT @TommyyRealNigga: I can tweet ""I dont fw crayons"" and my ex gone subtweet me saying ""only bitch niggas fw crayons anyways"""
17804,17804,1,"RT @TooEffinCool: It baffles me how people talk the upmost trash about someone.. Then turn around and be ""close"". Smh people probably do it&#8230;"
17805,17805,0,"RT @TooFab: Finally! Warner Bros. making superhero films starring a woman, person of color and actor who identifies as ""queer"" http://t.co/&#8230;"
17806,17806,1,RT @TooMessedUp: Fucking retarded question... http://t.co/9GW3iYByh3
17807,17807,1,"RT @TooRacist: A black man asked me ""Hey white boy, do you like niggers?""

""Well I wouldn't use that word personally"" I said, ""Like is a st&#8230;"
17808,17808,1,"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;"
17809,17809,1,"RT @TooRacist: What type of eye make-up do redneck women use?

 NASCARA."
17810,17810,1,"RT @TooSexist: Women complain that chivalry is dead. Yes congratulations bitches, you killed it with feminism http://t.co/Mrc82ZUhOn"
17811,17811,1,RT @TooTurntNacho: Why give a bitch ya heart when she rather have a purse.
17812,17812,1,RT @TopBlokeBill: Are you Justin Beiber? Because your a Fucken gay cunt @Arii_nV http://t.co/pgHISyDEyB
17813,17813,1,RT @TorahBlaze: @1SonofYahweh hell yea! I don't know what's wrong w the brothas that love these cave hoes so damn much... #StopItNow
17814,17814,1,"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man."
17815,17815,1,RT @TorahBlaze: @densonkeith a captain save a hoe just jumped in the convo to save these hoes LLS
17816,17816,1,RT @ToriJBerman: @_VintageVixen lmao bummy bitches
17817,17817,1,RT @Torriable: I want to leave but he said he was going to eat my pussy - now I'm afraid to go and leave my cat alone with him
17818,17818,1,"RT @Toucherandrich: Wow, he didn't just call them bitches, from what I could see it looked like Brady told the crowd ""F*ck you, bitches! ..."
17819,17819,0,"RT @Toxicityy1: Gwen Stefani's new single is trash. her, hilary duff, britney and fergie have to give it up and go raise your kids and judg&#8230;"
17820,17820,1,RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime
17821,17821,1,"RT @Toyaaa_K: ""If having hoes excite you, you still a lil nigga"" &#128581;"
17822,17822,1,RT @Tr1zz: How bout some of you bitches be women for Halloween.
17823,17823,1,RT @Tr1zz: bitches get away with too much behind their social media accounts. Popular on twitter and instagram but lame and broke as fuck i&#8230;
17824,17824,1,RT @Trackstar275: &#8220;@basedanarchy: when someone brings up your other hoes in front of bae http://t.co/TWbSE6EIJ7&#8221;
17825,17825,1,RT @Trackstar275: With your bitch ass...
17826,17826,1,RT @TrakkBoiDelf: RT @49ant: when you tryna get bitches on LinkedIn http://t.co/UW3R0sNjvk
17827,17827,1,"RT @TransaparenT: ""Hi mom, last night I was cunt slapping when you texted me about grandpas bypass, sorry I didn't get back to you until no&#8230;"
17828,17828,1,"RT @TrapLordGrant: ain't worth it, your pussy smelled like reused soap anyways&#128056;&#9749;&#65039;"
17829,17829,1,"RT @TrapPat: Allergic to:

Bullshit
Fuck boys
Basic bitches"
17830,17830,1,RT @Trap_Jesus: Never seen a nigga get laughed at when he got his test back and it was an A on that bitch.
17831,17831,1,RT @Trap_Jesus: RT @StrangePintura: &#128557; RT @TheRealTenski: She went all the way to Home Depot just to take a sink pic I hate you hoes http://&#8230;
17832,17832,1,"RT @TrapicalGod: If she has ""You know my name not my story"" in her bio you know she a hoe"
17833,17833,1,RT @TrapicalGod: These hoes really ain't loyal &#128514;&#128591; http://t.co/6u2kbYkQ2n
17834,17834,1,RT @Traptized: When all yo hoes hit you up at da same time.. http://t.co/VjXacSAfXT
17835,17835,0,RT @TravelNevada: Great story of what it's REALLY like to be a camel jockey at the Camel Races in @VirginiaCity http://t.co/X02xMAVEqU #Tra&#8230;
17836,17836,1,RT @TrayPizzy: Not into dressin' to impress these bitches or niggas...
17837,17837,1,RT @TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/4UVjjbeqDD
17838,17838,1,RT @Treal_UrMagesty: Darkskin girls got that juicy pussy &#128069;&#128166;&#128166;&#128571;&#128571;
17839,17839,1,RT @TrendingTopiic: Fat hoes. Belly shirts. Die now.
17840,17840,1,RT @TrentSkii_Baby: &#8220;@1017_Sqquad: 90 percent yo bitch with me 100 percent that scrap with me&#8221;
17841,17841,1,RT @TrentSkii_Baby: &#8220;@1017_Sqquad: Fucking niggas bitches man I'm use to it&#8221;
17842,17842,1,"RT @TrevonDeLorean: Bitches be 18 in 8th grade talking about ""I miss Bae"" &#128586;&#128107; naw bitch you missed graduation &#128563;&#128557;&#128557;&#128514;"
17843,17843,1,RT @TreySongzSon: I'm in yo hood I'll prolly fuck yo hoe
17844,17844,1,"RT @TriggaTrav187: @Im_Yung_Jay working on diz music, be in studio soon nicca"
17845,17845,1,"RT @Trigga_Trea_: Some of you hoes so basic I have to break it down Barney style 
&#128514;&#128514;"
17846,17846,1,RT @TrillAssKass: wet pussy makes the dick slip out &#128166;&#128540;
17847,17847,1,"RT @TrillBillGates: bitches be like ""had my heart taken since 12/3/12 i love you babe"" bitch isnt that today?"
17848,17848,1,RT @TrillEsty: Retweet if you see a ratchet hoe on your timeline.
